CRIM_Phrase_ID,CRIM_Mass_ID,Mass_Section_ID,Section_Phrase_Number,Start_Measure,Stop_Measure,End of section,Text,,,,,,,,
,CRIM_Mass_0003,CRIM_Mass_0003_2,16,59,66,1,"Cum Sancto Spiritu, in gloria Dei Patris.",,,,,,,,
,CRIM_Mass_0003,CRIM_Mass_0003_2,17,66,67,1,Amen.,,,,,,,,
,CRIM_Mass_0003,CRIM_Mass_0003_3,1,1,9,2,"Patrem omnipotentem, factorem caeli et terrae, visibilium omnium, et invisibilium.",,,,,,,,
,CRIM_Mass_0003,CRIM_Mass_0003_3,2,9,20,2,"Et in unum Dominum Iesum Christum, Filium Dei unigenitum.",,,,,,,,
,CRIM_Mass_0003,CRIM_Mass_0003_3,3,20,24,2,Et ex Patre natum ante omnia saecula.,,,,,,,,
,CRIM_Mass_0003,CRIM_Mass_0003_3,4,24,30,2,"Deum de Deo, lumen de lumine, Deum verum de Deo vero.",,,,,,,,
,CRIM_Mass_0003,CRIM_Mass_0003_3,5,30,33,2,"Genitum, non factum, consubstantialem Patri: ",,,,,,,,
,CRIM_Mass_0003,CRIM_Mass_0003_3,6,33,38,2,per quem omnia facta sunt.,,,,,,,,
,CRIM_Mass_0003,CRIM_Mass_0003_3,7,38,48,2,"Qui propter non homines, et propter nostram salutem descendit de caelis.",,,,,,,,
,CRIM_Mass_0003,CRIM_Mass_0003_3,8,48,56,2,Et incarnatus est de Spiritu Sancto ex Maria Virgine:,,,,,,,,
,CRIM_Mass_0003,CRIM_Mass_0003_3,9,57,62,2,Et homo factus est.,,,,,,,,
,CRIM_Mass_0003,CRIM_Mass_0003_3,10,61,64,2,Crucifixus etiam pro nobis:,,,,,,,,
,CRIM_Mass_0003,CRIM_Mass_0003_3,11,64,73,2,"sub Pontio Pilato passus, et sepultus est.",,,,,,,,
,CRIM_Mass_0003,CRIM_Mass_0003_3,12,70,76,2,"Et resurrexit tertia die, secundum Scripturas.",,,,,,,,
,CRIM_Mass_0003,CRIM_Mass_0003_3,13,76,80,2,Et ascendit in caelum: ,,,,,,,,
,CRIM_Mass_0003,CRIM_Mass_0003_3,14,79,84,2,sedet ad dexteram Patris.,,,,,,,,
,CRIM_Mass_0003,CRIM_Mass_0003_3,15,84,90,2,"Et iterum venturus est cum gloria, iudicare vivos et mortuos:",,,,,,,,
,CRIM_Mass_0003,CRIM_Mass_0003_3,16,90,93,2,cuius regni non erit finis.,,,,,,,,
,CRIM_Mass_0003,CRIM_Mass_0003_3,17,93,98,2,"Et in Spiritum Sanctum, Dominum, et vivificantem: ",,,,,,,,
,CRIM_Mass_0003,CRIM_Mass_0003_3,18,97,101,2,qui ex Patre Filioque procedit.,,,,,,,,
,CRIM_Mass_0003,CRIM_Mass_0003_3,19,100,107,2,"Qui cum Patre et Filio simul adoratur, et conglorificatur:",,,,,,,,
,CRIM_Mass_0003,CRIM_Mass_0003_3,20,106,111,2,qui locutus est per Prophetas.,,,,,,,,
,CRIM_Mass_0003,CRIM_Mass_0003_3,21,110,116,2,Et unam sanctam catholicam et apostolicam Ecclesiam.,,,,,,,,
,CRIM_Mass_0003,CRIM_Mass_0003_3,22,115,122,2,Confiteor unum baptisma in remissionem peccatorum.,,,,,,,,
,CRIM_Mass_0003,CRIM_Mass_0003_3,23,121,126,2,Et expecto resurrectionem mortuorum.,,,,,,,,
,CRIM_Mass_0003,CRIM_Mass_0003_3,24,126,131,2,Et vitam venturi saeculi.,,,,,,,,
,CRIM_Mass_0003,CRIM_Mass_0003_3,25,131,136,2,Amen.,,,,,,,,
,CRIM_Mass_0003,CRIM_Mass_0003_4,1,1,22,1,Sanctus Dominus Deus Sabaoth.,,,,,,,,
,CRIM_Mass_0003,CRIM_Mass_0003_4,2,23,42,2,Pleni sunt caeli et terra gloria tua.,,,,,,,,
,CRIM_Mass_0003,CRIM_Mass_0003_4,3,43,58,3,Hosanna in excelsis.,,,,,,,,
,CRIM_Mass_0003,CRIM_Mass_0003_4,4,59,86,4,Benedictus qui venit in nomine Domini.,,,,,,,,
,CRIM_Mass_0003,CRIM_Mass_0003_5,1,1,27,1,"Agnus Dei, qui tollis peccata mundi: ",,,,,,,,
,CRIM_Mass_0003,CRIM_Mass_0003_5,2,26,34,1,miserere nobis.,,,,,,,,
,,,,,,,"Agnus Dei, qui tollis peccata mundi: ",,,,,,,,
,,,,,,,miserere nobis.,,,,,,,,
,CRIM_Mass_0003,CRIM_Mass_0003_5,3,35,59,2,"Agnus Dei, qui tollis peccata mundi: ",,,,,,,,
,CRIM_Mass_0003,CRIM_Mass_0003_5,4,58,71,2,dona nobis pacem.,,,,,,,,
